episode_id,frame_index,value,return
111,42,0.78515625,0.7574552297592163
111,43,0.79296875,0.7614314556121826
111,44,0.79296875,0.7654075622558594
111,45,0.796875,0.7693836688995361
111,46,0.80078125,0.7733598947525024
111,47,0.81640625,0.7773360013961792
111,48,0.8125,0.781312108039856
111,49,0.8125,0.7852882146835327
111,50,0.8125,0.789264440536499
111,51,0.8203125,0.7932405471801758
111,52,0.796875,0.7972166538238525
111,53,0.79296875,0.8011928796768188
111,54,0.796875,0.8051689863204956
111,55,0.81640625,0.8091450929641724
111,56,0.83203125,0.8131213188171387
111,57,0.828125,0.8170974254608154
111,58,0.84375,0.8210735321044922
111,59,0.8359375,0.8250497579574585
111,60,0.83984375,0.8290258646011353
111,61,0.828125,0.833001971244812
111,62,0.7890625,0.8369780778884888
111,63,0.7734375,0.8409543037414551
111,64,0.7578125,0.8449304103851318
111,65,0.80078125,0.8489065170288086
111,66,0.82421875,0.8528827428817749
111,67,0.82421875,0.8568588495254517
111,68,0.83984375,0.8608349561691284
111,69,0.8515625,0.8648111820220947
111,70,0.84765625,0.8687872886657715
111,71,0.87109375,0.8727633953094482
111,72,0.87890625,0.8767396211624146
111,73,0.90234375,0.8807157278060913
111,74,0.921875,0.8846918344497681
111,75,0.94140625,0.8886679410934448
111,76,0.9375,0.8926441669464111
111,77,0.9453125,0.8966202735900879
111,78,0.9375,0.9005963802337646
111,79,0.953125,0.904572606086731
111,80,0.94921875,0.9085487127304077
111,81,0.953125,0.9125248193740845
111,82,0.9609375,0.9165010452270508
111,83,0.953125,0.9204771518707275
111,84,0.94921875,0.9244532585144043
111,85,0.9453125,0.928429365158081
111,86,0.94140625,0.9324055910110474
111,87,0.9453125,0.9363816976547241
111,88,0.93359375,0.9403578042984009
111,89,0.921875,0.9443340301513672
111,90,0.9296875,0.948310136795044
111,91,0.8984375,0.9522862434387207
111,92,0.875,0.956262469291687
111,93,0.859375,0.9602385759353638
111,94,0.87109375,0.9642146825790405
111,95,0.87890625,0.9681909084320068
111,96,0.88671875,0.9721670150756836
111,97,0.890625,0.9761431217193604
111,98,0.9140625,0.9801192283630371
111,99,0.93359375,0.9840954542160034
111,100,0.97265625,0.9880715608596802
111,101,1.0,0.9920476675033569
111,102,1.0078125,0.9960238933563232
125,2,0.171875,0.570576548576355
125,3,0.1259765625,0.5745526552200317
125,4,0.166015625,0.578528881072998
125,5,0.1708984375,0.5825049877166748
125,6,0.2119140625,0.5864810943603516
125,7,0.1416015625,0.5904572010040283
125,8,0.1240234375,0.5944334268569946
125,9,0.2421875,0.5984095335006714
125,10,0.384765625,0.6023856401443481
125,11,0.51953125,0.6063618659973145
125,12,0.59375,0.6103379726409912
125,13,0.60546875,0.614314079284668
125,14,0.6171875,0.6182903051376343
125,15,0.62109375,0.622266411781311
125,16,0.59375,0.6262425184249878
125,17,0.58203125,0.6302187442779541
125,18,0.54296875,0.6341948509216309
125,19,0.5546875,0.6381709575653076
125,20,0.58203125,0.6421470642089844
125,21,0.62890625,0.6461232900619507
125,22,0.62109375,0.6500993967056274
125,23,0.64453125,0.6540755033493042
125,24,0.65625,0.6580517292022705
125,25,0.66015625,0.6620278358459473
125,26,0.6640625,0.666003942489624
125,27,0.66796875,0.6699801683425903
125,28,0.66796875,0.6739562749862671
125,29,0.66796875,0.6779323816299438
125,30,0.66015625,0.6819086074829102
125,31,0.65625,0.6858847141265869
125,32,0.6484375,0.6898608207702637
125,33,0.64453125,0.6938369274139404
125,34,0.65625,0.6978131532669067
125,35,0.66015625,0.7017892599105835
125,36,0.66015625,0.7057653665542603
125,37,0.65234375,0.7097415924072266
125,38,0.65625,0.7137176990509033
125,39,0.65234375,0.7176938056945801
125,40,0.65234375,0.7216700315475464
125,41,0.6640625,0.7256461381912231
125,42,0.66015625,0.7296222448348999
125,43,0.6640625,0.7335983514785767
125,44,0.6796875,0.737574577331543
125,45,0.69140625,0.7415506839752197
125,46,0.6953125,0.7455267906188965
125,47,0.69921875,0.7495030164718628
125,48,0.7109375,0.7534791231155396
125,49,0.7109375,0.7574552297592163
125,50,0.7109375,0.7614314556121826
125,51,0.703125,0.7654075622558594
125,52,0.70703125,0.7693836688995361
125,53,0.71484375,0.7733598947525024
125,54,0.7109375,0.7773360013961792
125,55,0.70703125,0.781312108039856
125,56,0.69921875,0.7852882146835327
125,57,0.70703125,0.789264440536499
125,58,0.72265625,0.7932405471801758
125,59,0.7265625,0.7972166538238525
125,60,0.71875,0.8011928796768188
125,61,0.72265625,0.8051689863204956
125,62,0.72265625,0.8091450929641724
125,63,0.7421875,0.8131213188171387
125,64,0.7421875,0.8170974254608154
125,65,0.75,0.8210735321044922
125,66,0.73828125,0.8250497579574585
125,67,0.73828125,0.8290258646011353
125,68,0.7421875,0.833001971244812
125,69,0.74609375,0.8369780778884888
125,70,0.7578125,0.8409543037414551
125,71,0.75,0.8449304103851318
125,72,0.75390625,0.8489065170288086
125,73,0.76171875,0.8528827428817749
125,74,0.78125,0.8568588495254517
125,75,0.8046875,0.8608349561691284
125,76,0.80859375,0.8648111820220947
125,77,0.80859375,0.8687872886657715
125,78,0.765625,0.8727633953094482
125,79,0.76953125,0.8767396211624146
125,80,0.78515625,0.8807157278060913
125,81,0.7890625,0.8846918344497681
125,82,0.828125,0.8886679410934448
125,83,0.85546875,0.8926441669464111
125,84,0.88671875,0.8966202735900879
125,85,0.86328125,0.9005963802337646
125,86,0.89453125,0.904572606086731
125,87,0.90625,0.9085487127304077
125,88,0.921875,0.9125248193740845
125,89,0.9140625,0.9165010452270508
125,90,0.9140625,0.9204771518707275
125,91,0.90234375,0.9244532585144043
125,92,0.8828125,0.928429365158081
125,93,0.84765625,0.9324055910110474
125,94,0.85546875,0.9363816976547241
125,95,0.87890625,0.9403578042984009
125,96,0.8984375,0.9443340301513672
125,97,0.91015625,0.948310136795044
125,98,0.93359375,0.9522862434387207
125,99,0.94140625,0.956262469291687
125,100,0.953125,0.9602385759353638
125,101,0.97265625,0.9642146825790405
125,102,0.98046875,0.9681909084320068
125,103,0.95703125,0.9721670150756836
125,104,0.93359375,0.9761431217193604
125,105,0.9375,0.9801192283630371
125,106,0.92578125,0.9840954542160034
125,107,0.91015625,0.9880715608596802
125,108,0.91796875,0.9920476675033569
125,109,0.90625,0.9960238933563232
130,2,0.53125,0.6580517292022705
130,3,0.6015625,0.6620278358459473
130,4,0.66796875,0.666003942489624
130,5,0.671875,0.6699801683425903
130,6,0.671875,0.6739562749862671
130,7,0.671875,0.6779323816299438
130,8,0.6796875,0.6819086074829102
130,9,0.6875,0.6858847141265869
130,10,0.6953125,0.6898608207702637
130,11,0.66015625,0.6938369274139404
130,12,0.6171875,0.6978131532669067
130,13,0.58203125,0.7017892599105835
130,14,0.58984375,0.7057653665542603
130,15,0.59375,0.7097415924072266
130,16,0.62890625,0.7137176990509033
130,17,0.6484375,0.7176938056945801
130,18,0.64453125,0.7216700315475464
130,19,0.6328125,0.7256461381912231
130,20,0.58203125,0.7296222448348999
130,21,0.57421875,0.7335983514785767
130,22,0.546875,0.737574577331543
130,23,0.60546875,0.7415506839752197
130,24,0.609375,0.7455267906188965
130,25,0.62109375,0.7495030164718628
130,26,0.67578125,0.7534791231155396
130,27,0.734375,0.7574552297592163
130,28,0.8046875,0.7614314556121826
130,29,0.8046875,0.7654075622558594
130,30,0.8203125,0.7693836688995361
130,31,0.8203125,0.7733598947525024
130,32,0.8125,0.7773360013961792
130,33,0.79296875,0.781312108039856
130,34,0.77734375,0.7852882146835327
130,35,0.78515625,0.789264440536499
130,36,0.7890625,0.7932405471801758
130,37,0.7890625,0.7972166538238525
130,38,0.7890625,0.8011928796768188
130,39,0.79296875,0.8051689863204956
130,40,0.80859375,0.8091450929641724
130,41,0.80859375,0.8131213188171387
130,42,0.796875,0.8170974254608154
130,43,0.75390625,0.8210735321044922
130,44,0.765625,0.8250497579574585
130,45,0.77734375,0.8290258646011353
130,46,0.80859375,0.833001971244812
130,47,0.80859375,0.8369780778884888
130,48,0.828125,0.8409543037414551
130,49,0.84765625,0.8449304103851318
130,50,0.87890625,0.8489065170288086
130,51,0.859375,0.8528827428817749
130,52,0.8671875,0.8568588495254517
130,53,0.85546875,0.8608349561691284
130,54,0.875,0.8648111820220947
130,55,0.88671875,0.8687872886657715
130,56,0.890625,0.8727633953094482
130,57,0.8984375,0.8767396211624146
130,58,0.8984375,0.8807157278060913
130,59,0.88671875,0.8846918344497681
130,60,0.8984375,0.8886679410934448
130,61,0.90234375,0.8926441669464111
130,62,0.89453125,0.8966202735900879
130,63,0.89453125,0.9005963802337646
130,64,0.88671875,0.904572606086731
130,65,0.89453125,0.9085487127304077
130,66,0.9140625,0.9125248193740845
130,67,0.921875,0.9165010452270508
130,68,0.9296875,0.9204771518707275
130,69,0.9375,0.9244532585144043
130,70,0.94140625,0.928429365158081
130,71,0.9296875,0.9324055910110474
130,72,0.92578125,0.9363816976547241
130,73,0.91796875,0.9403578042984009
130,74,0.91015625,0.9443340301513672
130,75,0.91015625,0.948310136795044
130,76,0.91796875,0.9522862434387207
130,77,0.921875,0.956262469291687
130,78,0.93359375,0.9602385759353638
130,79,0.94921875,0.9642146825790405
130,80,0.9453125,0.9681909084320068
130,81,0.96484375,0.9721670150756836
130,82,0.99609375,0.9761431217193604
130,83,1.015625,0.9801192283630371
130,84,1.03125,0.9840954542160034
130,85,1.0546875,0.9880715608596802
130,86,1.0625,0.9920476675033569
130,87,1.046875,0.9960238933563232
131,2,0.70703125,0.6063618659973145
131,3,0.703125,0.6103379726409912
131,4,0.69921875,0.614314079284668
131,5,0.6875,0.6182903051376343
131,6,0.6875,0.622266411781311
131,7,0.6875,0.6262425184249878
131,8,0.68359375,0.6302187442779541
131,9,0.6875,0.6341948509216309
131,10,0.6796875,0.6381709575653076
131,11,0.68359375,0.6421470642089844
131,12,0.6875,0.6461232900619507
131,13,0.6875,0.6500993967056274
131,14,0.6953125,0.6540755033493042
131,15,0.703125,0.6580517292022705
131,16,0.70703125,0.6620278358459473
131,17,0.6953125,0.666003942489624
131,18,0.69140625,0.6699801683425903
131,19,0.703125,0.6739562749862671
131,20,0.70703125,0.6779323816299438
131,21,0.71484375,0.6819086074829102
131,22,0.71484375,0.6858847141265869
131,23,0.71484375,0.6898608207702637
131,24,0.71484375,0.6938369274139404
131,25,0.7109375,0.6978131532669067
131,26,0.7109375,0.7017892599105835
131,27,0.734375,0.7057653665542603
131,28,0.73828125,0.7097415924072266
131,29,0.75,0.7137176990509033
131,30,0.73828125,0.7176938056945801
131,31,0.73828125,0.7216700315475464
131,32,0.74609375,0.7256461381912231
131,33,0.75390625,0.7296222448348999
131,34,0.76953125,0.7335983514785767
131,35,0.77734375,0.737574577331543
131,36,0.79296875,0.7415506839752197
131,37,0.78515625,0.7455267906188965
131,38,0.79296875,0.7495030164718628
131,39,0.80078125,0.7534791231155396
131,40,0.80859375,0.7574552297592163
131,41,0.81640625,0.7614314556121826
131,42,0.796875,0.7654075622558594
131,43,0.80078125,0.7693836688995361
131,44,0.8203125,0.7733598947525024
131,45,0.84375,0.7773360013961792
131,46,0.8515625,0.781312108039856
131,47,0.84765625,0.7852882146835327
131,48,0.84765625,0.789264440536499
131,49,0.83984375,0.7932405471801758
131,50,0.82421875,0.7972166538238525
131,51,0.8203125,0.8011928796768188
131,52,0.83984375,0.8051689863204956
131,53,0.87890625,0.8091450929641724
131,54,0.89453125,0.8131213188171387
131,55,0.88671875,0.8170974254608154
131,56,0.9140625,0.8210735321044922
131,57,0.91015625,0.8250497579574585
131,58,0.8984375,0.8290258646011353
131,59,0.89453125,0.833001971244812
131,60,0.8828125,0.8369780778884888
131,61,0.88671875,0.8409543037414551
131,62,0.8984375,0.8449304103851318
131,63,0.90625,0.8489065170288086
131,64,0.87890625,0.8528827428817749
131,65,0.84375,0.8568588495254517
131,66,0.859375,0.8608349561691284
131,67,0.90234375,0.8648111820220947
131,68,0.89453125,0.8687872886657715
131,69,0.890625,0.8727633953094482
131,70,0.890625,0.8767396211624146
131,71,0.92578125,0.8807157278060913
131,72,0.91015625,0.8846918344497681
131,73,0.90234375,0.8886679410934448
131,74,0.8984375,0.8926441669464111
131,75,0.88671875,0.8966202735900879
131,76,0.8828125,0.9005963802337646
131,77,0.89453125,0.904572606086731
131,78,0.90625,0.9085487127304077
131,79,0.8984375,0.9125248193740845
131,80,0.91015625,0.9165010452270508
131,81,0.89453125,0.9204771518707275
131,82,0.9140625,0.9244532585144043
131,83,0.91796875,0.928429365158081
131,84,0.9296875,0.9324055910110474
131,85,0.875,0.9363816976547241
131,86,0.90625,0.9403578042984009
131,87,0.92578125,0.9443340301513672
131,88,0.91796875,0.948310136795044
131,89,0.93359375,0.9522862434387207
131,90,0.94921875,0.956262469291687
131,91,0.953125,0.9602385759353638
131,92,0.96484375,0.9642146825790405
131,93,0.9609375,0.9681909084320068
131,94,0.9609375,0.9721670150756836
131,95,0.953125,0.9761431217193604
131,96,0.953125,0.9801192283630371
131,97,0.9453125,0.9840954542160034
131,98,0.9375,0.9880715608596802
131,99,0.9375,0.9920476675033569
131,100,0.94140625,0.9960238933563232
148,2,0.578125,0.6262425184249878
148,3,0.5859375,0.6302187442779541
148,4,0.60546875,0.6341948509216309
148,5,0.61328125,0.6381709575653076
148,6,0.61328125,0.6421470642089844
148,7,0.6015625,0.6461232900619507
148,8,0.62109375,0.6500993967056274
148,9,0.61328125,0.6540755033493042
148,10,0.59765625,0.6580517292022705
148,11,0.60546875,0.6620278358459473
148,12,0.6015625,0.666003942489624
148,13,0.6015625,0.6699801683425903
148,14,0.56640625,0.6739562749862671
148,15,0.54296875,0.6779323816299438
148,16,0.51171875,0.6819086074829102
148,17,0.51953125,0.6858847141265869
148,18,0.53515625,0.6898608207702637
148,19,0.53515625,0.6938369274139404
148,20,0.546875,0.6978131532669067
148,21,0.5546875,0.7017892599105835
148,22,0.57421875,0.7057653665542603
148,23,0.58203125,0.7097415924072266
148,24,0.59765625,0.7137176990509033
148,25,0.6015625,0.7176938056945801
148,26,0.59375,0.7216700315475464
148,27,0.58984375,0.7256461381912231
148,28,0.5859375,0.7296222448348999
148,29,0.58984375,0.7335983514785767
148,30,0.60546875,0.737574577331543
148,31,0.625,0.7415506839752197
148,32,0.65625,0.7455267906188965
148,33,0.6796875,0.7495030164718628
148,34,0.6875,0.7534791231155396
148,35,0.6953125,0.7574552297592163
148,36,0.75,0.7614314556121826
148,37,0.77734375,0.7654075622558594
148,38,0.80078125,0.7693836688995361
148,39,0.79296875,0.7733598947525024
148,40,0.79296875,0.7773360013961792
148,41,0.796875,0.781312108039856
148,42,0.79296875,0.7852882146835327
148,43,0.796875,0.789264440536499
148,44,0.8125,0.7932405471801758
148,45,0.828125,0.7972166538238525
148,46,0.875,0.8011928796768188
148,47,0.87890625,0.8051689863204956
148,48,0.88671875,0.8091450929641724
148,49,0.84765625,0.8131213188171387
148,50,0.859375,0.8170974254608154
148,51,0.89453125,0.8210735321044922
148,52,0.875,0.8250497579574585
148,53,0.85546875,0.8290258646011353
148,54,0.86328125,0.833001971244812
148,55,0.8515625,0.8369780778884888
148,56,0.87890625,0.8409543037414551
148,57,0.890625,0.8449304103851318
148,58,0.87890625,0.8489065170288086
148,59,0.875,0.8528827428817749
148,60,0.86328125,0.8568588495254517
148,61,0.89453125,0.8608349561691284
148,62,0.87109375,0.8648111820220947
148,63,0.91015625,0.8687872886657715
148,64,0.91796875,0.8727633953094482
148,65,0.92578125,0.8767396211624146
148,66,0.921875,0.8807157278060913
148,67,0.91796875,0.8846918344497681
148,68,0.92578125,0.8886679410934448
148,69,0.921875,0.8926441669464111
148,70,0.890625,0.8966202735900879
148,71,0.89453125,0.9005963802337646
148,72,0.8984375,0.904572606086731
148,73,0.8984375,0.9085487127304077
148,74,0.89453125,0.9125248193740845
148,75,0.90234375,0.9165010452270508
148,76,0.91015625,0.9204771518707275
148,77,0.9140625,0.9244532585144043
148,78,0.91015625,0.928429365158081
148,79,0.91015625,0.9324055910110474
148,80,0.90234375,0.9363816976547241
148,81,0.91015625,0.9403578042984009
148,82,0.875,0.9443340301513672
148,83,0.86328125,0.948310136795044
148,84,0.8671875,0.9522862434387207
148,85,0.87890625,0.956262469291687
148,86,0.8984375,0.9602385759353638
148,87,0.92578125,0.9642146825790405
148,88,0.94140625,0.9681909084320068
148,89,0.9375,0.9721670150756836
148,90,0.9453125,0.9761431217193604
148,91,0.93359375,0.9801192283630371
148,92,0.93359375,0.9840954542160034
148,93,0.9140625,0.9880715608596802
148,94,0.8984375,0.9920476675033569
148,95,0.91015625,0.9960238933563232
155,2,-0.45703125,-0.4711729884147644
155,3,-0.462890625,-0.46719682216644287
155,4,-0.453125,-0.46322065591812134
155,5,-0.47265625,-0.4592445492744446
155,6,-0.474609375,-0.45526838302612305
155,7,-0.46484375,-0.4512922167778015
155,8,-0.462890625,-0.44731611013412476
155,9,-0.47265625,-0.4433399438858032
155,10,-0.48828125,-0.43936383724212646
155,11,-0.515625,-0.43538767099380493
155,12,-0.51171875,-0.4314115047454834
155,13,-0.52734375,-0.42743539810180664
155,14,-0.52734375,-0.4234592318534851
155,15,-0.50390625,-0.41948312520980835
155,16,-0.48828125,-0.4155069589614868
155,17,-0.48046875,-0.4115307927131653
155,18,-0.482421875,-0.4075546860694885
155,19,-0.4765625,-0.403578519821167
155,20,-0.4609375,-0.39960241317749023
155,21,-0.453125,-0.3956262469291687
155,22,-0.44921875,-0.39165008068084717
155,23,-0.443359375,-0.3876739740371704
155,24,-0.447265625,-0.3836978077888489
155,25,-0.44921875,-0.37972164154052734
155,26,-0.447265625,-0.3757455348968506
155,27,-0.453125,-0.37176936864852905
155,28,-0.455078125,-0.3677932620048523
155,29,-0.45703125,-0.36381709575653076
155,30,-0.4609375,-0.35984092950820923
155,31,-0.453125,-0.35586482286453247
155,32,-0.44140625,-0.35188865661621094
155,33,-0.412109375,-0.3479125499725342
155,34,-0.365234375,-0.34393638372421265
155,35,-0.28515625,-0.3399602174758911
155,36,-0.306640625,-0.33598411083221436
155,37,-0.333984375,-0.3320079445838928
155,38,-0.400390625,-0.32803183794021606
155,39,-0.423828125,-0.32405567169189453
155,40,-0.4375,-0.320079505443573
155,41,-0.44921875,-0.31610339879989624
155,42,-0.474609375,-0.3121272325515747
155,43,-0.462890625,-0.3081510663032532
155,44,-0.451171875,-0.3041749596595764
155,45,-0.388671875,-0.3001987934112549
155,46,-0.3984375,-0.2962226867675781
155,47,-0.40625,-0.2922465205192566
155,48,-0.416015625,-0.28827035427093506
155,49,-0.41796875,-0.2842942476272583
155,50,-0.4140625,-0.28031808137893677
155,51,-0.416015625,-0.27634197473526
155,52,-0.421875,-0.2723658084869385
155,53,-0.431640625,-0.26838964223861694
155,54,-0.41796875,-0.2644135355949402
155,55,-0.41796875,-0.26043736934661865
155,56,-0.431640625,-0.2564612030982971
155,57,-0.443359375,-0.25248509645462036
155,58,-0.458984375,-0.24850893020629883
155,59,-0.4765625,-0.24453282356262207
155,60,-0.482421875,-0.24055665731430054
155,61,-0.5078125,-0.236580491065979
155,62,-0.51171875,-0.23260438442230225
155,63,-0.484375,-0.2286282181739807
155,64,-0.48046875,-0.22465211153030396
155,65,-0.451171875,-0.22067594528198242
155,66,-0.45703125,-0.2166997790336609
155,67,-0.447265625,-0.21272367238998413
155,68,-0.451171875,-0.2087475061416626
155,69,-0.470703125,-0.20477139949798584
155,70,-0.4921875,-0.2007952332496643
155,71,-0.50390625,-0.19681906700134277
156,2,0.390625,-0.4910537004470825
156,3,0.365234375,-0.487077534198761
156,4,0.357421875,-0.48310136795043945
156,5,0.37890625,-0.4791252613067627
156,6,0.400390625,-0.47514909505844116
156,7,0.37109375,-0.4711729884147644
156,8,0.34375,-0.46719682216644287
156,9,0.30859375,-0.46322065591812134
156,10,0.28125,-0.4592445492744446
156,11,0.2373046875,-0.45526838302612305
156,12,0.232421875,-0.4512922167778015
156,13,0.248046875,-0.44731611013412476
156,14,0.2236328125,-0.4433399438858032
156,15,0.2119140625,-0.43936383724212646
156,16,0.1005859375,-0.43538767099380493
156,17,0.054443359375,-0.4314115047454834
156,18,0.026611328125,-0.42743539810180664
156,19,0.055908203125,-0.4234592318534851
156,20,0.0859375,-0.41948312520980835
156,21,0.11572265625,-0.4155069589614868
156,22,0.1826171875,-0.4115307927131653
156,23,0.203125,-0.4075546860694885
156,24,0.2353515625,-0.403578519821167
156,25,0.21484375,-0.39960241317749023
156,26,0.177734375,-0.3956262469291687
156,27,0.140625,-0.39165008068084717
156,28,0.115234375,-0.3876739740371704
156,29,0.119140625,-0.3836978077888489
156,30,0.1123046875,-0.37972164154052734
156,31,0.10400390625,-0.3757455348968506
156,32,0.0279541015625,-0.37176936864852905
156,33,0.00341796875,-0.3677932620048523
156,34,-0.03759765625,-0.36381709575653076
156,35,-0.0869140625,-0.35984092950820923
156,36,-0.125,-0.35586482286453247
156,37,-0.18359375,-0.35188865661621094
156,38,-0.07958984375,-0.3479125499725342
156,39,-0.02587890625,-0.34393638372421265
156,40,0.095703125,-0.3399602174758911
156,41,0.054931640625,-0.33598411083221436
156,42,0.0286865234375,-0.3320079445838928
156,43,0.02734375,-0.32803183794021606
156,44,0.1533203125,-0.32405567169189453
156,45,0.236328125,-0.320079505443573
156,46,0.2080078125,-0.31610339879989624
156,47,0.1396484375,-0.3121272325515747
156,48,0.095703125,-0.3081510663032532
156,49,0.130859375,-0.3041749596595764
156,50,0.201171875,-0.3001987934112549
156,51,0.15234375,-0.2962226867675781
156,52,0.18359375,-0.2922465205192566
156,53,0.25390625,-0.28827035427093506
156,54,0.400390625,-0.2842942476272583
156,55,0.482421875,-0.28031808137893677
156,56,0.470703125,-0.27634197473526
156,57,0.4296875,-0.2723658084869385
156,58,0.37890625,-0.26838964223861694
156,59,0.287109375,-0.2644135355949402
156,60,0.298828125,-0.26043736934661865
156,61,0.330078125,-0.2564612030982971
156,62,0.3828125,-0.25248509645462036
156,63,0.396484375,-0.24850893020629883
156,64,0.3671875,-0.24453282356262207
156,65,0.40234375,-0.24055665731430054
156,66,0.435546875,-0.236580491065979
156,67,0.384765625,-0.23260438442230225
156,68,0.345703125,-0.2286282181739807
156,69,0.294921875,-0.22465211153030396
156,70,0.2578125,-0.22067594528198242
156,71,0.166015625,-0.2166997790336609
156,72,0.16796875,-0.21272367238998413
156,73,0.2158203125,-0.2087475061416626
156,74,0.349609375,-0.20477139949798584
156,75,0.421875,-0.2007952332496643
156,76,0.5078125,-0.19681906700134277
167,2,0.515625,-0.5268389582633972
167,3,0.51953125,-0.5228627920150757
167,4,0.51953125,-0.5188866853713989
167,5,0.51171875,-0.5149105787277222
167,6,0.5078125,-0.5109343528747559
167,7,0.49609375,-0.5069582462310791
167,8,0.482421875,-0.5029821395874023
167,9,0.48828125,-0.4990059733390808
167,10,0.490234375,-0.4950298070907593
167,11,0.458984375,-0.4910537004470825
167,12,0.45703125,-0.487077534198761
167,13,0.443359375,-0.48310136795043945
167,14,0.458984375,-0.4791252613067627
167,15,0.45703125,-0.47514909505844116
167,16,0.478515625,-0.4711729884147644
167,17,0.5,-0.46719682216644287
167,18,0.5234375,-0.46322065591812134
167,19,0.52734375,-0.4592445492744446
167,20,0.55078125,-0.45526838302612305
167,21,0.56640625,-0.4512922167778015
167,22,0.56640625,-0.44731611013412476
167,23,0.58203125,-0.4433399438858032
167,24,0.5859375,-0.43936383724212646
167,25,0.59375,-0.43538767099380493
167,26,0.609375,-0.4314115047454834
167,27,0.61328125,-0.42743539810180664
167,28,0.62109375,-0.4234592318534851
167,29,0.62890625,-0.41948312520980835
167,30,0.62890625,-0.4155069589614868
167,31,0.63671875,-0.4115307927131653
167,32,0.6484375,-0.4075546860694885
167,33,0.6484375,-0.403578519821167
167,34,0.65625,-0.39960241317749023
167,35,0.66015625,-0.3956262469291687
167,36,0.67578125,-0.39165008068084717
167,37,0.67578125,-0.3876739740371704
167,38,0.671875,-0.3836978077888489
167,39,0.71484375,-0.37972164154052734
167,40,0.7578125,-0.3757455348968506
167,41,0.77734375,-0.37176936864852905
167,42,0.7578125,-0.3677932620048523
167,43,0.7578125,-0.36381709575653076
167,44,0.7578125,-0.35984092950820923
167,45,0.75,-0.35586482286453247
167,46,0.69140625,-0.35188865661621094
167,47,0.6640625,-0.3479125499725342
167,48,0.61328125,-0.34393638372421265
167,49,0.6015625,-0.3399602174758911
167,50,0.578125,-0.33598411083221436
167,51,0.5625,-0.3320079445838928
167,52,0.5625,-0.32803183794021606
167,53,0.56640625,-0.32405567169189453
167,54,0.5703125,-0.320079505443573
167,55,0.578125,-0.31610339879989624
167,56,0.578125,-0.3121272325515747
167,57,0.578125,-0.3081510663032532
167,58,0.578125,-0.3041749596595764
167,59,0.578125,-0.3001987934112549
167,60,0.5703125,-0.2962226867675781
167,61,0.55859375,-0.2922465205192566
167,62,0.55078125,-0.28827035427093506
167,63,0.55078125,-0.2842942476272583
167,64,0.546875,-0.28031808137893677
167,65,0.546875,-0.27634197473526
167,66,0.55078125,-0.2723658084869385
167,67,0.5390625,-0.26838964223861694
167,68,0.53125,-0.2644135355949402
167,69,0.515625,-0.26043736934661865
167,70,0.498046875,-0.2564612030982971
167,71,0.5078125,-0.25248509645462036
167,72,0.5078125,-0.24850893020629883
167,73,0.4921875,-0.24453282356262207
167,74,0.4765625,-0.24055665731430054
167,75,0.4609375,-0.236580491065979
167,76,0.455078125,-0.23260438442230225
167,77,0.443359375,-0.2286282181739807
167,78,0.447265625,-0.22465211153030396
167,79,0.435546875,-0.22067594528198242
167,80,0.40234375,-0.2166997790336609
167,81,0.419921875,-0.21272367238998413
167,82,0.44140625,-0.2087475061416626
167,83,0.443359375,-0.20477139949798584
167,84,0.46484375,-0.2007952332496643
167,85,0.46484375,-0.19681906700134277
169,2,0.44921875,-0.5586481094360352
169,3,0.57421875,-0.5546720027923584
169,4,0.5859375,-0.5506958365440369
169,5,0.55859375,-0.5467196702957153
169,6,0.55078125,-0.5427435636520386
169,7,0.43359375,-0.538767397403717
169,8,0.439453125,-0.5347912311553955
169,9,0.2060546875,-0.5308151245117188
169,10,0.1689453125,-0.5268389582633972
169,11,0.034912109375,-0.5228627920150757
169,12,0.07421875,-0.5188866853713989
169,13,0.10009765625,-0.5149105787277222
169,14,0.14453125,-0.5109343528747559
169,15,0.2060546875,-0.5069582462310791
169,16,0.2041015625,-0.5029821395874023
169,17,0.0888671875,-0.4990059733390808
169,18,0.048828125,-0.4950298070907593
169,19,0.040771484375,-0.4910537004470825
169,20,0.14453125,-0.487077534198761
169,21,0.19921875,-0.48310136795043945
169,22,0.24609375,-0.4791252613067627
169,23,0.203125,-0.47514909505844116
169,24,0.1826171875,-0.4711729884147644
169,25,0.23828125,-0.46719682216644287
169,26,0.283203125,-0.46322065591812134
169,27,0.361328125,-0.4592445492744446
169,28,0.388671875,-0.45526838302612305
169,29,0.4609375,-0.4512922167778015
169,30,0.53125,-0.44731611013412476
169,31,0.5625,-0.4433399438858032
169,32,0.57421875,-0.43936383724212646
169,33,0.5625,-0.43538767099380493
169,34,0.56640625,-0.4314115047454834
169,35,0.58984375,-0.42743539810180664
169,36,0.61328125,-0.4234592318534851
169,37,0.6796875,-0.41948312520980835
169,38,0.73046875,-0.4155069589614868
169,39,0.765625,-0.4115307927131653
169,40,0.76953125,-0.4075546860694885
169,41,0.77734375,-0.403578519821167
169,42,0.7734375,-0.39960241317749023
169,43,0.73828125,-0.3956262469291687
169,44,0.6953125,-0.39165008068084717
169,45,0.5,-0.3876739740371704
169,46,0.2451171875,-0.3836978077888489
169,47,0.0712890625,-0.37972164154052734
169,48,-0.03955078125,-0.3757455348968506
169,49,-0.01123046875,-0.37176936864852905
169,50,-0.0096435546875,-0.3677932620048523
169,51,-0.095703125,-0.36381709575653076
